product_href,img_url,Mfr_Part,Mfr,Availability,Price,Qty,Datasheet,Mount,Shape,Material ,Package,Series,Size,Product-Status,Efficiency-Type,Height Seated ,REACH_SVHC,RoHS_Status,Category,Subcategory,Name,Title,public_id
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628dr-2504,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628r-1685.jpg,SC628DR,,85,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628dr-datasheets-3735.pdf,300,,,2002,1.692Dia 42.98mm,1.210Dia 30.74mm,1 (Unlimited),,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc307nr-4220,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628r-1685.jpg,SC307NR,,26,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc307nr-datasheets-9278.pdf,-,,,Bulk,1.687Dia 42.85mm,1.210Dia 30.74mm,1 (Unlimited),,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc250dr-6303,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc250dr-4299.jpg,SC250DR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc250dr-datasheets-0739.pdf,-,,,Bulk,SC,1.210Dia 30.74mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc250r-5128,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc648ae-2130.jpg,SC250R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc250r-datasheets-4651.pdf,-,,,Bulk,SC,1.687Dia 42.85mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-msr516njr-4621,https://static.utmel.com/80dimg/mallorysonalertproductsinc-msr516nr-1665.jpg,MSR516NJR,,40,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-msr516njr-datasheets-1349.pdf,Base,,,Bulk,MSR,0.906Lx0.906W 23.00mmx23.00mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628adr-4706,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628adr-3158.jpg,SC628ADR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628adr-datasheets-1822.pdf,Panel,,,Bulk,SC,1.210Dia 30.74mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016ldcm1-6518,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016LDCM1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016ldcm1-datasheets-1948.pdf,External,,,Bulk,ZA,1.210Dia 30.74mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028macm1-6642,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MACM1,,8171,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028macm1-datasheets-2817.pdf,External,,,Bulk,ZA,0.906Lx0.906W 23.00mmx23.00mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc110jr-4936,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc110jr-3368.jpg,SC110JR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc110jr-datasheets-3279.pdf,-,,,Bulk,SC,1.692Dia 42.98mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120lasp1-6583,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA120LASP1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,-,,Round,Bulk,ZA,1.687Dia 42.85mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120lamp1-6604,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA120LAMP1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,-,,Rectangular,-,ZA,1.210Dia 30.74mm,Active,,8mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sch628pr-2794,https://static.utmel.com/80oimg/mallorysonalert-sch628pr-0197.jpg,SCH628PR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sch628pr-datasheets-5318.pdf,-,,Cloth,-,AS,0.669Dia 17.00mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028mdcm1-4210,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MDCM1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028mdcm1-datasheets-9223.pdf,-,,"Polyester, Polyethylene Terephthalate (PET)",Bulk,CMS,1.210Dia 30.74mm,Active,,10.1mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc110dpr-4781,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc616cpnr-2693.jpg,SC110DPR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc110dpr-datasheets-2332.pdf,Base,,Cloth,-,,0.906Dia 23.00mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028mdsu2-6385,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MDSU2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028mdsu2-datasheets-0969.pdf,Panel,,Round,-,,1.210Dia 30.74mm,Active,,10.1mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120ladp2-6607,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA120LADP2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,External,,Round,-,SC,0.906Dia 23.00mm,Active,,13.1mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028masu2-6614,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MASU2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028masu2-datasheets-2599.pdf,External,,Rectangular,Bulk,ZA,0.906Lx0.906W 23.00mmx23.00mm,Active,,23mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-snp428r-2377,https://static.utmel.com/80dimg/mallorysonalertproductsinc-snp428r-1759.jpg,SNP428R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-snp428r-datasheets-3095.pdf,-,,"Paper, Coated",-,ZA,1.640Dia 41.66mm,Active,,42.7mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc110hr-4715,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc616cpnr-2693.jpg,SC110HR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc110hr-datasheets-1887.pdf,-,,"Paper, Coated",-,AS,1.687Dia 42.85mm,Active,,46.8mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc110kr-4941,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc110kr-3373.jpg,SC110KR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc110kr-datasheets-3311.pdf,-,,Round,-,CMS,1.687Dia 42.85mm,Active,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028mddt7-6338,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MDDT7,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028mddt7-datasheets-0810.pdf,Base,,Cloth,-,,1.687Dia 42.85mm,Active,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120masp1-6430,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA120MASP1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,Panel,,"Polyester, Polyethylene Terephthalate (PET)",-,SC,1.687Dia 42.85mm,Active,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028mddt8-4929,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MDDT8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028mddt8-datasheets-3230.pdf,External,,"Polyester, Polyethylene Terephthalate (PET)",Bulk,SC,1.687Dia 42.85mm,Active,,48.5mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc250jr-6644,https://static.utmel.com/80fimg/mallorysonalert-sc250jr-8019.jpg,SC250JR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc250jr-datasheets-2835.pdf,-,,,Bulk,MSR,1.692Dia 42.98mm,Active,,1.399 35.54mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mss5m1-2309,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mss5m1-1691.jpg,MSS5M1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mss5m1-datasheets-2667.pdf,-,,,Bulk,SC,-,Active,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120mamp1-6507,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA120MAMP1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,Through Hole,,,Bulk,ZA,1.687Dia 42.85mm,Active,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120samp1-6436,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA120SAMP1,,5602,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,-,,,Bulk,ZA,1.692Dia 42.98mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mso206nlr-5105,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mso206nlr-3534.jpg,MSO206NLR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mso206nlr-datasheets-4500.pdf,300,,,Bulk,SC,0.906Lx0.906W 23.00mmx23.00mm,Active,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc648ajr-4823,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc110p-3188.jpg,SC648AJR,,7629,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc648ajr-datasheets-2634.pdf,-,,,Bulk,ZA,1.692Dia 42.98mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc616cpnr-4213,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc616cpnr-2693.jpg,SC616CPNR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616cpnr-datasheets-9244.pdf,PCB,,,Bulk,ZA,0.906Lx0.906W 23.00mmx23.00mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120sasu2-6477,https://static.utmel.com/80fimg/mallorysonalert-za120sasu2-1544.jpg,ZA120SASU2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120sasu2-datasheets-1613.pdf,-,,,-,AS,0.906Lx0.906W 23.00mmx23.00mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/tdkcorporation-ps1720p02-5015,https://static.utmel.com/80dimg/tdkcorporation-ps1720p02-3444.jpg,PS1720P02,,1955,,1,https://pdf.utmel.com/r/datasheets/tdkcorporation-ps1240p02bt-datasheets-931.pdf,-,,,-,CMS,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028sdps1-6330,https://static.utmel.com/80fimg/mallorysonalert-za028sdps1-1626.jpg,ZA028SDPS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028sdps1-datasheets-0787.pdf,,,,Bulk,,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-msr516njsr-5477,https://static.utmel.com/80fimg/mallorysonalert-msr516njsr-2365.jpg,MSR516NJSR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-msr516njsr-datasheets-5869.pdf,,,,-,,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120safp1-6412,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA120SAFP1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,,,,-,,1.692Dia 42.98mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-msr414nr-5493,https://static.utmel.com/80fimg/mallorysonalert-msr414nr-2382.jpg,MSR414NR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-msr414nr-datasheets-5933.pdf,,,,-,,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mso320sr-2333,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mso320sr-1715.jpg,MSO320SR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mso320sr-datasheets-2839.pdf,,,,Bulk,,1.210Dia 30.74mm,Active,,12.2mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-snp428fr-6286,https://static.utmel.com/80fimg/mallorysonalert-snp428fr-7989.jpg,SNP428FR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalert-snp428fr-datasheets-2697.pdf,,,,-,,1.210Dia 30.74mm,Active,,3mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc2036cpr-4805,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc2036cpr-3256.jpg,SC2036CPR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,,,,-,,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc616wxyr-2757,https://static.utmel.com/80fimg/mallorysonalert-sc616wxyr-9236.jpg,SC616WXYR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616wxyr-datasheets-5152.pdf,,,,-,,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc616nr-2506,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628r-1685.jpg,SC616NR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616nr-datasheets-3750.pdf,,,,-,,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc105r-4756,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628r-1685.jpg,SC105R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc105r-datasheets-2177.pdf,,,,-,,1.210Dia 30.74mm,Active,,12mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc110r-4713,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc648ae-2130.jpg,SC110R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc110r-datasheets-1873.pdf,,,,Bulk,SC,1.210Dia 30.74mm,Active,,12mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc648ndr-4789,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc110p-3188.jpg,SC648NDR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc648ndr-datasheets-2401.pdf,,,,Bulk,SC,1.210Dia 30.74mm,Active,,10.3mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-scl120xa3ct1s-3383,https://static.utmel.com/80fimg/mallorysonalert-scl120xa3ct1s-8583.jpg,SCL120XA3CT1S,,694,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-scl120xa3ct1s-datasheets-7732.pdf,-,,,Bulk,MSR,1.210Dia 30.74mm,1 (Unlimited),,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc110nr-4611,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc648ae-2130.jpg,SC110NR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc110nr-datasheets-1272.pdf,-,,,Bulk,SC,1.210Dia 30.74mm,Active,,30.7mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc648ar-4796,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc648apr-3187.jpg,SC648AR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc648ar-datasheets-2455.pdf,Base,,,Bulk,ZA,1.210Dia 30.74mm,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mss5mmc-4688,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mss5mmc-3141.jpg,MSS5MMC,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mss5mmc-datasheets-1709.pdf,Panel,,,Bulk,ZA,1.210Dia 30.74mm,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc648r-2310,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628r-1685.jpg,SC648R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc648r-datasheets-2678.pdf,-,,,Bulk,SC,1.210Dia 30.74mm,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mss5mmd-5086,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mss5mmd-3515.jpg,MSS5MMD,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mss5mmd-datasheets-4396.pdf,-,,,Bulk,ZA,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mss5mmx-5117,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mss5mmx-3546.jpg,MSS5MMX,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mss5mmx-datasheets-4569.pdf,Base,,,,ZA,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120madl1-6480,https://static.utmel.com/80fimg/mallorysonalert-za120madl1-1731.jpg,ZA120MADL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120madl1-datasheets-1640.pdf,-,,,Bulk,AS,-,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120maps1-6501,https://static.utmel.com/80fimg/mallorysonalert-za120maps1-1740.jpg,ZA120MAPS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120maps1-datasheets-1805.pdf,-,,,-,CMS,-,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120ladl1-6634,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA120LADL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120ladl1-datasheets-2756.pdf,Base,,,Bulk,ZA,-,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628cpnr-4794,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628cpnr-3245.jpg,SC628CPNR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Panel,,,Bulk,ZA,-,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120sass1-6466,https://static.utmel.com/80fimg/mallorysonalert-za120sass1-3121.jpg,ZA120SASS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120sass1-datasheets-1546.pdf,External,,,-,SC,-,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120mass1-6479,https://static.utmel.com/80fimg/mallorysonalert-za120mass1-1537.jpg,ZA120MASS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120mass1-datasheets-1631.pdf,External,,,-,ZA,-,Active,,12.2mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120lass1-6617,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA120LASS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120lass1-datasheets-2618.pdf,-,,,Bulk,ZA,-,Active,,3mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028mddl1-6201,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MDDL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028mddl1-datasheets-0365.pdf,-,,,-,,-,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028lddl1-6204,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LDDL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028lddl1-datasheets-0388.pdf,-,,,-,,-,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028ldss1-6218,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LDSS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028ldss1-datasheets-0507.pdf,Base,,,-,,-,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028mdss1-6219,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MDSS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028mdss1-datasheets-0516.pdf,Panel,,,Bulk,,-,Active,,12mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028saps1-6434,https://static.utmel.com/80fimg/mallorysonalert-za028saps1-1662.jpg,ZA028SAPS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028saps1-datasheets-1296.pdf,External,,,-,,-,Active,,12mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028sasu2-6447,https://static.utmel.com/80fimg/mallorysonalert-za028sasu2-1656.jpg,ZA028SASU2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028sasu2-datasheets-1395.pdf,-,,,-,,-,Active,,10.3mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028sdsu2-6224,https://static.utmel.com/80fimg/mallorysonalert-za028sdsu2-1628.jpg,ZA028SDSU2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028sdsu2-datasheets-0557.pdf,-,,,-,,-,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028mass1-6410,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MASS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028mass1-datasheets-1155.pdf,Through Hole,,,-,,-,Active,,30.7mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028sass1-6418,https://static.utmel.com/80fimg/mallorysonalert-za028sass1-3117.jpg,ZA028SASS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028sass1-datasheets-1215.pdf,-,,,-,,,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048madl1-6470,https://static.utmel.com/80fimg/mallorysonalert-za048madl1-1618.jpg,ZA048MADL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048madl1-datasheets-1578.pdf,300,,,Bulk,,,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028madl1-6391,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MADL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028madl1-datasheets-1012.pdf,-,,,Bulk,,,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028maps1-6400,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MAPS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028maps1-datasheets-1080.pdf,PCB,,,Bulk,,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048sass1-6471,https://static.utmel.com/80fimg/mallorysonalert-za048sass1-3125.jpg,ZA048SASS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sass1-datasheets-1587.pdf,-,,,Bulk,,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048sadl1-6478,https://static.utmel.com/80fimg/mallorysonalert-za048sadl1-1771.jpg,ZA048SADL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sadl1-datasheets-1622.pdf,-,,,Bulk,,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048lasu2-6609,https://static.utmel.com/80fimg/mallorysonalert-za048lasu2-1612.jpg,ZA048LASU2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048lasu2-datasheets-2565.pdf,,,,Bulk,ZA,1.752Dia 44.50mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048madp2-6443,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA048MADP2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,,,,Bulk,ZA,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048sadp3-6459,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA048SADP3,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,,,,Bulk,SC,1.210Dia 30.74mm,Active,,-,,,,,,,
